a : -540.0000, 0 -> 2
b : 16.0000, 0 -> 7
a : 260.0000, 1 -> 7
b : -965.0000, 1 -> 6
a : -657.0000, 2 -> 1
b : 589.0000, 2 -> 7
a : -51.0000, 3 -> 1
b : 279.0000, 3 -> 2
a : -348.0000, 4 -> 1
b : -536.0000, 4 -> 7
a : -110.0000, 5 -> 2
b : 187.0000, 5 -> 4
a : -399.0000, 6 -> 3
b : -649.0000, 6 -> 3
a : -305.0000, 7 -> 1
b : 10.0000, 7 -> 3
a : 901.0000, 0 -> 5
a : -48.0000, 1 -> 2
a : 779.0000, 2 -> 5
b : -866.0000, 3 -> 5
a : 933.0000, 4 -> 4
b : 394.0000, 5 -> 5
b : -205.0000, 6 -> 5
a : 931.0000, 7 -> 4
