a : 467.0000, 0 -> 2
b : -745.0000, 0 -> 2
c : -615.0000, 0 -> 2
d : -905.0000, 0 -> 1
a : -738.0000, 1 -> 1
b : -728.0000, 1 -> 0
c : 606.0000, 1 -> 3
d : 837.0000, 1 -> 2
a : 30.0000, 2 -> 3
b : -627.0000, 2 -> 2
c : -5.0000, 2 -> 3
d : 392.0000, 2 -> 3
a : -337.0000, 3 -> 2
b : -628.0000, 3 -> 2
c : 84.0000, 3 -> 0
d : -879.0000, 3 -> 1
a : 692.0000, 0 -> 3
c : -453.0000, 0 -> 0
c : -403.0000, 1 -> 2
c : -808.0000, 1 -> 1
c : -16.0000, 2 -> 1
b : 592.0000, 2 -> 2
b : -366.0000, 3 -> 2
b : -330.0000, 3 -> 0
