a : -837.0000, 0 -> 6
b : -671.0000, 0 -> 7
a : -77.0000, 1 -> 0
b : 73.0000, 1 -> 0
a : 951.0000, 2 -> 6
b : -35.0000, 2 -> 7
a : 757.0000, 3 -> 3
b : -509.0000, 3 -> 2
a : 23.0000, 4 -> 2
b : 569.0000, 4 -> 2
a : -979.0000, 5 -> 2
b : -797.0000, 5 -> 6
a : 678.0000, 6 -> 7
b : -878.0000, 6 -> 2
a : -397.0000, 7 -> 7
b : 542.0000, 7 -> 6
b : -898.0000, 0 -> 0
b : 218.0000, 1 -> 6
a : -191.0000, 2 -> 6
b : 131.0000, 3 -> 6
b : 465.0000, 4 -> 7
b : 698.0000, 5 -> 3
a : 760.0000, 6 -> 7
a : -491.0000, 7 -> 6
b : 359.0000, 7 -> 5
b : 802.0000, 0 -> 4
b : 959.0000, 6 -> 1
