a : 92.0000, 0 -> 2
b : -761.0000, 0 -> 5
a : 263.0000, 1 -> 5
b : 689.0000, 1 -> 4
a : 239.0000, 2 -> 4
b : 585.0000, 2 -> 5
a : -871.0000, 3 -> 6
b : -59.0000, 3 -> 3
a : 697.0000, 4 -> 5
b : 833.0000, 4 -> 6
a : 371.0000, 5 -> 0
b : 852.0000, 5 -> 1
a : -873.0000, 6 -> 7
b : -119.0000, 6 -> 2
a : -453.0000, 7 -> 7
b : 894.0000, 7 -> 3
a : 872.0000, 0 -> 7
b : -808.0000, 1 -> 6
a : 855.0000, 2 -> 7
b : 468.0000, 3 -> 5
a : -985.0000, 4 -> 2
b : 426.0000, 5 -> 6
a : 108.0000, 6 -> 7
a : -400.0000, 7 -> 5
