a : 186.0000, 0 -> 6
b : 644.0000, 0 -> 5
c : -534.0000, 0 -> 6
d : -148.0000, 0 -> 1
a : -990.0000, 1 -> 2
b : 574.0000, 1 -> 6
c : -423.0000, 1 -> 5
d : -930.0000, 1 -> 5
a : 718.0000, 2 -> 4
b : -854.0000, 2 -> 6
c : -854.0000, 2 -> 3
d : -839.0000, 2 -> 4
a : -483.0000, 3 -> 7
b : -471.0000, 3 -> 3
c : 506.0000, 3 -> 1
d : -402.0000, 3 -> 5
a : 829.0000, 4 -> 7
b : -895.0000, 4 -> 0
c : -450.0000, 4 -> 4
d : -851.0000, 4 -> 1
a : 310.0000, 5 -> 2
b : 292.0000, 5 -> 0
c : -840.0000, 5 -> 0
d : 180.0000, 5 -> 5
a : -117.0000, 6 -> 7
b : 647.0000, 6 -> 5
c : -1.0000, 6 -> 4
d : 679.0000, 6 -> 2
a : 463.0000, 7 -> 6
b : -120.0000, 7 -> 0
c : 713.0000, 7 -> 4
d : -74.0000, 7 -> 5
b : 342.0000, 0 -> 3
c : 76.0000, 0 -> 4
a : 178.0000, 1 -> 2
b : -663.0000, 1 -> 6
b : -754.0000, 2 -> 5
d : 434.0000, 2 -> 1
c : -231.0000, 3 -> 5
d : 469.0000, 3 -> 5
b : -484.0000, 4 -> 0
b : 496.0000, 4 -> 4
b : 284.0000, 5 -> 5
d : 15.0000, 5 -> 6
a : -199.0000, 6 -> 7
b : 233.0000, 6 -> 4
d : -695.0000, 7 -> 0
b : 396.0000, 7 -> 0
