a : -645.0000, 0 -> 1
b : -469.0000, 0 -> 2
c : -970.0000, 0 -> 3
d : -373.0000, 0 -> 1
a : -35.0000, 1 -> 3
b : 646.0000, 1 -> 3
c : -512.0000, 1 -> 1
d : 510.0000, 1 -> 1
a : -714.0000, 2 -> 2
b : 108.0000, 2 -> 2
c : 361.0000, 2 -> 1
d : -255.0000, 2 -> 3
a : 19.0000, 3 -> 3
b : -364.0000, 3 -> 3
c : -486.0000, 3 -> 0
d : -874.0000, 3 -> 0
c : -602.0000, 0 -> 1
c : 685.0000, 0 -> 3
a : -830.0000, 1 -> 2
b : 153.0000, 1 -> 2
c : -909.0000, 2 -> 1
a : -312.0000, 2 -> 2
a : 750.0000, 3 -> 3
d : -550.0000, 3 -> 0
