a : -908.0000, 0 -> 3
b : -953.0000, 0 -> 1
c : -687.0000, 0 -> 3
d : -202.0000, 0 -> 0
a : 42.0000, 1 -> 1
b : -354.0000, 1 -> 2
c : 996.0000, 1 -> 2
d : 513.0000, 1 -> 1
a : -90.0000, 2 -> 2
b : -402.0000, 2 -> 2
c : 131.0000, 2 -> 0
d : 684.0000, 2 -> 3
a : -839.0000, 3 -> 0
b : -974.0000, 3 -> 3
c : -299.0000, 3 -> 0
d : -357.0000, 3 -> 0
b : 847.0000, 0 -> 1
a : -981.0000, 0 -> 2
d : -985.0000, 1 -> 1
a : 637.0000, 1 -> 0
a : -250.0000, 2 -> 1
a : 33.0000, 2 -> 0
c : -886.0000, 3 -> 1
a : 146.0000, 3 -> 3
