a : -981.0000, 0 -> 1
b : -421.0000, 0 -> 1
c : 287.0000, 0 -> 1
d : 606.0000, 0 -> 3
a : 835.0000, 1 -> 3
b : -96.0000, 1 -> 1
c : 663.0000, 1 -> 2
d : 735.0000, 1 -> 3
a : 325.0000, 2 -> 0
b : -522.0000, 2 -> 0
c : -832.0000, 2 -> 0
d : -117.0000, 2 -> 2
a : 66.0000, 3 -> 3
b : -834.0000, 3 -> 0
c : 533.0000, 3 -> 2
d : 532.0000, 3 -> 2
b : 92.0000, 0 -> 2
c : -250.0000, 0 -> 2
b : 237.0000, 1 -> 0
b : -32.0000, 1 -> 1
d : -664.0000, 2 -> 2
d : 336.0000, 2 -> 1
d : 583.0000, 3 -> 2
b : -900.0000, 3 -> 1
