a : 823.0000, 0 -> 4
b : -959.0000, 0 -> 1
c : 457.0000, 0 -> 2
d : -415.0000, 0 -> 4
a : -208.0000, 1 -> 5
b : 890.0000, 1 -> 6
c : -729.0000, 1 -> 5
d : 897.0000, 1 -> 4
a : 934.0000, 2 -> 7
b : -697.0000, 2 -> 6
c : 363.0000, 2 -> 3
d : 618.0000, 2 -> 4
a : -769.0000, 3 -> 6
b : -495.0000, 3 -> 1
c : -692.0000, 3 -> 2
d : -523.0000, 3 -> 2
a : -746.0000, 4 -> 1
b : 196.0000, 4 -> 5
c : 472.0000, 4 -> 1
d : -986.0000, 4 -> 6
a : 984.0000, 5 -> 2
b : -854.0000, 5 -> 0
c : -562.0000, 5 -> 6
d : 69.0000, 5 -> 1
a : 621.0000, 6 -> 7
b : -760.0000, 6 -> 6
c : -714.0000, 6 -> 1
d : 856.0000, 6 -> 2
a : 318.0000, 7 -> 5
b : -843.0000, 7 -> 4
c : 374.0000, 7 -> 4
d : -379.0000, 7 -> 3
a : -130.0000, 0 -> 3
d : 685.0000, 0 -> 5
d : -109.0000, 1 -> 7
b : 328.0000, 1 -> 6
b : -543.0000, 2 -> 1
a : 102.0000, 2 -> 3
c : 283.0000, 3 -> 0
d : -207.0000, 3 -> 2
a : -703.0000, 4 -> 4
a : -960.0000, 4 -> 6
d : -863.0000, 5 -> 5
b : -3.0000, 5 -> 7
c : -49.0000, 6 -> 6
b : -399.0000, 6 -> 6
d : -410.0000, 7 -> 2
b : -954.0000, 7 -> 0
