a : 752.0000, 0 -> 3
b : -742.0000, 0 -> 0
c : 522.0000, 0 -> 1
d : -264.0000, 0 -> 2
a : -45.0000, 1 -> 3
b : 953.0000, 1 -> 2
c : -918.0000, 1 -> 2
d : -478.0000, 1 -> 3
a : 385.0000, 2 -> 2
b : 367.0000, 2 -> 3
c : -759.0000, 2 -> 3
d : -905.0000, 2 -> 1
a : 989.0000, 3 -> 0
b : -947.0000, 3 -> 1
c : -833.0000, 3 -> 1
d : 457.0000, 3 -> 3
b : -794.0000, 0 -> 1
a : -499.0000, 0 -> 1
a : -428.0000, 1 -> 3
a : -463.0000, 1 -> 1
b : 774.0000, 2 -> 0
c : -700.0000, 2 -> 2
b : 477.0000, 3 -> 1
d : -261.0000, 3 -> 2
