a : -286.0000, 0 -> 3
b : -527.0000, 0 -> 6
a : 78.0000, 1 -> 2
b : 713.0000, 1 -> 6
a : 731.0000, 2 -> 3
b : 360.0000, 2 -> 2
a : 768.0000, 3 -> 3
b : 595.0000, 3 -> 6
a : -301.0000, 4 -> 5
b : 126.0000, 4 -> 7
a : 91.0000, 5 -> 5
b : 327.0000, 5 -> 3
a : -543.0000, 6 -> 5
b : -62.0000, 6 -> 5
a : -362.0000, 7 -> 0
b : 46.0000, 7 -> 1
a : 983.0000, 0 -> 1
b : 700.0000, 1 -> 1
b : 355.0000, 2 -> 6
b : 617.0000, 3 -> 7
b : 569.0000, 4 -> 3
a : 189.0000, 5 -> 2
b : -414.0000, 6 -> 3
b : 633.0000, 7 -> 7
a : -910.0000, 1 -> 4
