a : 463.0000, 0 -> 5
b : 832.0000, 0 -> 1
a : -203.0000, 1 -> 3
b : -83.0000, 1 -> 4
a : 775.0000, 2 -> 6
b : -188.0000, 2 -> 6
a : 842.0000, 3 -> 3
b : -451.0000, 3 -> 2
a : 928.0000, 4 -> 4
b : -565.0000, 4 -> 4
a : 912.0000, 5 -> 6
b : -592.0000, 5 -> 2
a : 756.0000, 6 -> 4
b : 983.0000, 6 -> 6
a : 881.0000, 7 -> 5
b : 966.0000, 7 -> 3
b : -637.0000, 0 -> 6
b : 364.0000, 1 -> 6
a : 25.0000, 2 -> 1
b : 492.0000, 3 -> 3
b : 533.0000, 4 -> 1
a : 181.0000, 5 -> 3
a : 340.0000, 6 -> 5
a : 342.0000, 7 -> 3
b : 543.0000, 6 -> 7
