a : 558.0000, 0 -> 3
b : 278.0000, 0 -> 0
c : 82.0000, 0 -> 2
d : 514.0000, 0 -> 1
a : 144.0000, 1 -> 0
b : -475.0000, 1 -> 3
c : 832.0000, 1 -> 3
d : 495.0000, 1 -> 2
a : 195.0000, 2 -> 2
b : 454.0000, 2 -> 0
c : 453.0000, 2 -> 1
d : 987.0000, 2 -> 3
a : 136.0000, 3 -> 3
b : -550.0000, 3 -> 1
c : -307.0000, 3 -> 0
d : 517.0000, 3 -> 1
d : -777.0000, 0 -> 3
a : -609.0000, 0 -> 1
a : 63.0000, 1 -> 3
d : 207.0000, 1 -> 0
a : -342.0000, 2 -> 3
d : -668.0000, 2 -> 2
d : 229.0000, 3 -> 1
d : -628.0000, 3 -> 2
