a : -16.0000, 0 -> 2
b : 770.0000, 0 -> 1
a : -472.0000, 1 -> 2
b : 514.0000, 1 -> 7
a : 904.0000, 2 -> 5
b : -50.0000, 2 -> 0
a : 234.0000, 3 -> 7
b : 171.0000, 3 -> 5
a : 49.0000, 4 -> 5
b : -763.0000, 4 -> 0
a : 649.0000, 5 -> 3
b : -628.0000, 5 -> 0
a : -867.0000, 6 -> 5
b : 334.0000, 6 -> 0
a : -493.0000, 7 -> 4
b : -160.0000, 7 -> 6
a : -159.0000, 0 -> 4
b : -424.0000, 1 -> 3
a : 247.0000, 2 -> 6
a : -802.0000, 3 -> 5
b : -708.0000, 4 -> 4
a : 50.0000, 5 -> 3
a : -542.0000, 6 -> 7
b : -247.0000, 7 -> 5
