a : -614.0000, 0 -> 3
b : -17.0000, 0 -> 2
c : -244.0000, 0 -> 1
d : 136.0000, 0 -> 4
a : -869.0000, 1 -> 3
b : 561.0000, 1 -> 5
c : 452.0000, 1 -> 0
d : -580.0000, 1 -> 1
a : 607.0000, 2 -> 3
b : -869.0000, 2 -> 3
c : 19.0000, 2 -> 1
d : -668.0000, 2 -> 1
a : -157.0000, 3 -> 5
b : -165.0000, 3 -> 4
c : -555.0000, 3 -> 2
d : -895.0000, 3 -> 7
a : 18.0000, 4 -> 6
b : -392.0000, 4 -> 2
c : -353.0000, 4 -> 3
d : 692.0000, 4 -> 0
a : -890.0000, 5 -> 3
b : 977.0000, 5 -> 3
c : 581.0000, 5 -> 7
d : -764.0000, 5 -> 1
a : 107.0000, 6 -> 7
b : -457.0000, 6 -> 4
c : -827.0000, 6 -> 7
d : 232.0000, 6 -> 0
a : -43.0000, 7 -> 7
b : -234.0000, 7 -> 7
c : 204.0000, 7 -> 4
d : 216.0000, 7 -> 4
a : 412.0000, 0 -> 3
a : 361.0000, 0 -> 7
b : -275.0000, 1 -> 1
a : 47.0000, 1 -> 5
a : -279.0000, 2 -> 1
c : -776.0000, 2 -> 1
c : -968.0000, 3 -> 6
b : 884.0000, 3 -> 7
c : 421.0000, 4 -> 6
a : -602.0000, 4 -> 6
a : -986.0000, 5 -> 0
b : -730.0000, 5 -> 3
b : -960.0000, 6 -> 2
c : -572.0000, 6 -> 3
c : 915.0000, 7 -> 1
b : 31.0000, 7 -> 6
