a : 768.0000, 0 -> 2
b : -249.0000, 0 -> 5
a : -349.0000, 1 -> 5
b : 781.0000, 1 -> 6
a : -712.0000, 2 -> 6
b : 13.0000, 2 -> 4
a : 125.0000, 3 -> 3
b : 234.0000, 3 -> 7
a : -739.0000, 4 -> 7
b : -663.0000, 4 -> 4
a : 766.0000, 5 -> 4
b : -855.0000, 5 -> 6
a : 400.0000, 6 -> 5
b : -59.0000, 6 -> 7
a : 470.0000, 7 -> 2
b : -58.0000, 7 -> 0
b : -594.0000, 0 -> 6
a : 543.0000, 1 -> 0
b : -945.0000, 2 -> 2
b : -130.0000, 3 -> 5
a : -215.0000, 4 -> 5
b : 788.0000, 5 -> 7
b : 121.0000, 6 -> 3
b : -541.0000, 7 -> 3
b : -655.0000, 2 -> 1
