a : 493.0000, 0 -> 3
b : 351.0000, 0 -> 2
c : -982.0000, 0 -> 4
d : 924.0000, 0 -> 4
a : -558.0000, 1 -> 6
b : -290.0000, 1 -> 0
c : 636.0000, 1 -> 3
d : -472.0000, 1 -> 2
a : -751.0000, 2 -> 7
b : 318.0000, 2 -> 2
c : -775.0000, 2 -> 4
d : -116.0000, 2 -> 0
a : -142.0000, 3 -> 2
b : 782.0000, 3 -> 4
c : 706.0000, 3 -> 6
d : -506.0000, 3 -> 6
a : 187.0000, 4 -> 7
b : 187.0000, 4 -> 6
c : 262.0000, 4 -> 1
d : 800.0000, 4 -> 7
a : 121.0000, 5 -> 6
b : 164.0000, 5 -> 3
c : 270.0000, 5 -> 6
d : -568.0000, 5 -> 3
a : 877.0000, 6 -> 3
b : 232.0000, 6 -> 0
c : 706.0000, 6 -> 1
d : -766.0000, 6 -> 6
a : 546.0000, 7 -> 2
b : -178.0000, 7 -> 3
c : 391.0000, 7 -> 5
d : -383.0000, 7 -> 3
c : -97.0000, 0 -> 4
d : -571.0000, 0 -> 0
c : 744.0000, 1 -> 2
d : 970.0000, 1 -> 7
a : 312.0000, 2 -> 3
a : -256.0000, 2 -> 5
b : 860.0000, 3 -> 4
a : 359.0000, 3 -> 7
a : -856.0000, 4 -> 1
d : 2.0000, 4 -> 3
d : 734.0000, 5 -> 3
c : -887.0000, 5 -> 2
b : -338.0000, 6 -> 1
a : -121.0000, 6 -> 5
d : -351.0000, 7 -> 0
d : 873.0000, 7 -> 3
