a : -78.0000, 0 -> 7
b : -443.0000, 0 -> 3
c : -498.0000, 0 -> 3
d : -115.0000, 0 -> 2
a : 182.0000, 1 -> 0
b : -287.0000, 1 -> 5
c : 872.0000, 1 -> 7
d : -406.0000, 1 -> 7
a : 862.0000, 2 -> 6
b : -536.0000, 2 -> 6
c : -993.0000, 2 -> 6
d : 270.0000, 2 -> 0
a : 299.0000, 3 -> 6
b : -343.0000, 3 -> 1
c : -487.0000, 3 -> 2
d : -148.0000, 3 -> 6
a : -879.0000, 4 -> 1
b : 275.0000, 4 -> 4
c : -311.0000, 4 -> 3
d : 42.0000, 4 -> 7
a : 340.0000, 5 -> 7
b : -175.0000, 5 -> 1
c : 384.0000, 5 -> 5
d : -200.0000, 5 -> 6
a : -574.0000, 6 -> 0
b : -38.0000, 6 -> 6
c : -523.0000, 6 -> 3
d : -74.0000, 6 -> 3
a : -959.0000, 7 -> 2
b : 231.0000, 7 -> 2
c : 30.0000, 7 -> 6
d : -329.0000, 7 -> 7
b : 951.0000, 0 -> 2
b : -84.0000, 0 -> 1
b : 203.0000, 1 -> 2
c : -373.0000, 1 -> 7
b : 862.0000, 2 -> 3
a : 849.0000, 2 -> 6
d : -467.0000, 3 -> 5
d : 618.0000, 3 -> 4
b : 890.0000, 4 -> 2
a : 320.0000, 4 -> 0
a : 501.0000, 5 -> 2
c : 396.0000, 5 -> 4
b : -942.0000, 6 -> 6
c : 103.0000, 6 -> 3
d : 116.0000, 7 -> 2
c : 164.0000, 7 -> 7
