a : -385.0000, 0 -> 1
b : 947.0000, 0 -> 2
c : -239.0000, 0 -> 1
d : -552.0000, 0 -> 2
a : 292.0000, 1 -> 3
b : 792.0000, 1 -> 0
c : -559.0000, 1 -> 2
d : 543.0000, 1 -> 3
a : 307.0000, 2 -> 1
b : -662.0000, 2 -> 2
c : -644.0000, 2 -> 0
d : -29.0000, 2 -> 0
a : -963.0000, 3 -> 2
b : -970.0000, 3 -> 1
c : 288.0000, 3 -> 1
d : -829.0000, 3 -> 0
c : -444.0000, 0 -> 1
b : -946.0000, 0 -> 2
c : 193.0000, 1 -> 1
c : -958.0000, 1 -> 0
a : 336.0000, 2 -> 1
c : -862.0000, 2 -> 3
b : -829.0000, 3 -> 0
d : 178.0000, 3 -> 2
