a : -231.0000, 0 -> 3
b : -336.0000, 0 -> 0
c : 221.0000, 0 -> 0
d : -299.0000, 0 -> 0
a : 94.0000, 1 -> 1
b : 915.0000, 1 -> 3
c : -694.0000, 1 -> 2
d : 555.0000, 1 -> 2
a : -310.0000, 2 -> 2
b : -98.0000, 2 -> 3
c : 918.0000, 2 -> 1
d : -205.0000, 2 -> 1
a : 166.0000, 3 -> 2
b : -698.0000, 3 -> 0
c : -230.0000, 3 -> 3
d : 307.0000, 3 -> 2
c : 706.0000, 0 -> 1
c : -352.0000, 0 -> 1
c : -244.0000, 1 -> 2
a : 559.0000, 1 -> 2
b : -581.0000, 2 -> 3
c : 49.0000, 2 -> 1
d : 114.0000, 3 -> 0
a : 81.0000, 3 -> 1
