a : 143.0000, 0 -> 2
b : 774.0000, 0 -> 2
c : -277.0000, 0 -> 3
d : 351.0000, 0 -> 2
a : 689.0000, 1 -> 0
b : -726.0000, 1 -> 3
c : -266.0000, 1 -> 3
d : 704.0000, 1 -> 1
a : -238.0000, 2 -> 1
b : 729.0000, 2 -> 3
c : 982.0000, 2 -> 0
d : 809.0000, 2 -> 3
a : -959.0000, 3 -> 3
b : -922.0000, 3 -> 1
c : -810.0000, 3 -> 3
d : -309.0000, 3 -> 1
a : 183.0000, 0 -> 0
a : -354.0000, 0 -> 0
c : -684.0000, 1 -> 2
d : 376.0000, 1 -> 2
d : -725.0000, 2 -> 2
b : -664.0000, 2 -> 0
c : 587.0000, 3 -> 1
b : 620.0000, 3 -> 3
