a : 664.0000, 0 -> 3
b : 686.0000, 0 -> 2
c : 28.0000, 0 -> 0
d : -503.0000, 0 -> 1
a : -611.0000, 1 -> 2
b : 3.0000, 1 -> 3
c : -802.0000, 1 -> 2
d : 952.0000, 1 -> 0
a : -910.0000, 2 -> 2
b : -24.0000, 2 -> 2
c : 308.0000, 2 -> 0
d : -664.0000, 2 -> 3
a : -804.0000, 3 -> 0
b : 168.0000, 3 -> 0
c : 902.0000, 3 -> 0
d : 223.0000, 3 -> 3
a : -551.0000, 0 -> 3
a : -456.0000, 0 -> 2
a : 189.0000, 1 -> 3
d : 94.0000, 1 -> 1
b : -592.0000, 2 -> 1
a : -370.0000, 2 -> 0
d : -867.0000, 3 -> 1
d : -997.0000, 3 -> 2
