a : 455.0000, 0 -> 2
b : 462.0000, 0 -> 2
c : -525.0000, 0 -> 3
d : -678.0000, 0 -> 2
a : -156.0000, 1 -> 3
b : 344.0000, 1 -> 1
c : 292.0000, 1 -> 3
d : 995.0000, 1 -> 3
a : 810.0000, 2 -> 2
b : -530.0000, 2 -> 0
c : 937.0000, 2 -> 3
d : 63.0000, 2 -> 3
a : -155.0000, 3 -> 3
b : 289.0000, 3 -> 0
c : 284.0000, 3 -> 3
d : -161.0000, 3 -> 3
a : -614.0000, 0 -> 0
a : 706.0000, 0 -> 1
a : -345.0000, 1 -> 1
b : 944.0000, 1 -> 3
d : -883.0000, 2 -> 2
d : -442.0000, 2 -> 1
d : 596.0000, 3 -> 3
c : 782.0000, 3 -> 1
