a : 986.0000, 0 -> 0
b : -469.0000, 0 -> 3
c : 886.0000, 0 -> 0
d : 132.0000, 0 -> 0
a : -3.0000, 1 -> 1
b : -993.0000, 1 -> 0
c : -610.0000, 1 -> 1
d : 876.0000, 1 -> 2
a : 930.0000, 2 -> 1
b : 674.0000, 2 -> 0
c : -801.0000, 2 -> 2
d : 972.0000, 2 -> 2
a : -903.0000, 3 -> 1
b : 215.0000, 3 -> 2
c : 758.0000, 3 -> 3
d : 167.0000, 3 -> 1
a : 961.0000, 0 -> 0
d : 535.0000, 0 -> 0
b : -593.0000, 1 -> 2
a : 818.0000, 1 -> 1
d : -831.0000, 2 -> 0
b : -710.0000, 2 -> 2
b : -969.0000, 3 -> 2
d : 197.0000, 3 -> 2
