a : -872.0000, 0 -> 0
b : 315.0000, 0 -> 3
a : 137.0000, 1 -> 6
b : -549.0000, 1 -> 3
a : -189.0000, 2 -> 4
b : 876.0000, 2 -> 7
a : 391.0000, 3 -> 4
b : 328.0000, 3 -> 5
a : 297.0000, 4 -> 1
b : -813.0000, 4 -> 5
a : 429.0000, 5 -> 6
b : 638.0000, 5 -> 0
a : 462.0000, 6 -> 7
b : -88.0000, 6 -> 7
a : 543.0000, 7 -> 2
b : 626.0000, 7 -> 7
a : -683.0000, 0 -> 3
a : 661.0000, 1 -> 6
a : 82.0000, 2 -> 4
a : 429.0000, 3 -> 1
b : 548.0000, 4 -> 6
b : 578.0000, 5 -> 2
a : 398.0000, 6 -> 3
a : -8.0000, 7 -> 3
