a : 628.0000, 0 -> 2
b : 925.0000, 0 -> 5
c : 646.0000, 0 -> 7
d : 420.0000, 0 -> 0
a : 355.0000, 1 -> 5
b : 932.0000, 1 -> 7
c : -784.0000, 1 -> 6
d : -860.0000, 1 -> 7
a : 434.0000, 2 -> 3
b : -59.0000, 2 -> 0
c : -727.0000, 2 -> 3
d : 510.0000, 2 -> 2
a : 933.0000, 3 -> 3
b : -739.0000, 3 -> 5
c : 895.0000, 3 -> 0
d : 487.0000, 3 -> 1
a : -812.0000, 4 -> 5
b : 742.0000, 4 -> 5
c : 176.0000, 4 -> 3
d : 607.0000, 4 -> 1
a : 900.0000, 5 -> 1
b : 93.0000, 5 -> 4
c : -787.0000, 5 -> 1
d : -418.0000, 5 -> 2
a : -41.0000, 6 -> 2
b : 563.0000, 6 -> 5
c : -266.0000, 6 -> 2
d : 718.0000, 6 -> 0
a : 224.0000, 7 -> 3
b : -472.0000, 7 -> 5
c : 760.0000, 7 -> 1
d : -60.0000, 7 -> 5
a : 882.0000, 0 -> 4
c : -756.0000, 0 -> 0
c : 626.0000, 1 -> 1
c : -766.0000, 1 -> 6
a : 377.0000, 2 -> 4
b : 918.0000, 2 -> 0
a : 441.0000, 3 -> 5
a : 409.0000, 3 -> 2
c : 214.0000, 4 -> 5
c : 801.0000, 4 -> 6
b : 594.0000, 5 -> 3
b : 937.0000, 5 -> 3
b : -546.0000, 6 -> 2
a : -708.0000, 6 -> 5
a : 874.0000, 7 -> 4
c : -643.0000, 7 -> 6
