a : 458.0000, 0 -> 0
b : 985.0000, 0 -> 4
c : -47.0000, 0 -> 1
d : -565.0000, 0 -> 4
a : -626.0000, 1 -> 6
b : 493.0000, 1 -> 1
c : 565.0000, 1 -> 2
d : -344.0000, 1 -> 3
a : 158.0000, 2 -> 0
b : -603.0000, 2 -> 5
c : -933.0000, 2 -> 7
d : -871.0000, 2 -> 1
a : 924.0000, 3 -> 4
b : -718.0000, 3 -> 2
c : 927.0000, 3 -> 2
d : -109.0000, 3 -> 5
a : 176.0000, 4 -> 6
b : -499.0000, 4 -> 4
c : -853.0000, 4 -> 3
d : 84.0000, 4 -> 0
a : -708.0000, 5 -> 7
b : 284.0000, 5 -> 7
c : 287.0000, 5 -> 5
d : -202.0000, 5 -> 3
a : 418.0000, 6 -> 1
b : -723.0000, 6 -> 7
c : 658.0000, 6 -> 5
d : -536.0000, 6 -> 1
a : 904.0000, 7 -> 0
b : -616.0000, 7 -> 3
c : -356.0000, 7 -> 1
d : -854.0000, 7 -> 0
a : 806.0000, 0 -> 6
a : 132.0000, 0 -> 0
c : -470.0000, 1 -> 5
a : 797.0000, 1 -> 3
a : -720.0000, 2 -> 1
a : -34.0000, 2 -> 1
b : 574.0000, 3 -> 1
c : 948.0000, 3 -> 6
c : 823.0000, 4 -> 4
c : 190.0000, 4 -> 6
c : -231.0000, 5 -> 1
d : -758.0000, 5 -> 5
c : 994.0000, 6 -> 6
d : 799.0000, 6 -> 0
a : -2.0000, 7 -> 1
a : -485.0000, 7 -> 0
