a : -687.0000, 0 -> 3
b : -299.0000, 0 -> 3
c : 434.0000, 0 -> 1
d : 669.0000, 0 -> 2
a : -950.0000, 1 -> 2
b : -339.0000, 1 -> 0
c : -915.0000, 1 -> 0
d : -883.0000, 1 -> 0
a : 935.0000, 2 -> 0
b : -932.0000, 2 -> 0
c : -704.0000, 2 -> 2
d : -26.0000, 2 -> 0
a : 692.0000, 3 -> 3
b : -160.0000, 3 -> 0
c : 179.0000, 3 -> 2
d : 976.0000, 3 -> 2
a : 600.0000, 0 -> 1
c : -416.0000, 0 -> 3
b : 182.0000, 1 -> 3
b : 22.0000, 1 -> 2
c : 71.0000, 2 -> 2
d : 967.0000, 2 -> 2
b : -780.0000, 3 -> 3
a : 839.0000, 3 -> 1
