a : -427.0000, 0 -> 0
b : -917.0000, 0 -> 0
a : 505.0000, 1 -> 6
b : 307.0000, 1 -> 0
a : -256.0000, 2 -> 5
b : -270.0000, 2 -> 5
a : 253.0000, 3 -> 0
b : 230.0000, 3 -> 1
a : 799.0000, 4 -> 4
b : -896.0000, 4 -> 6
a : -46.0000, 5 -> 7
b : -841.0000, 5 -> 5
a : -216.0000, 6 -> 2
b : -653.0000, 6 -> 5
a : -1000.0000, 7 -> 4
b : -454.0000, 7 -> 2
a : 424.0000, 0 -> 4
b : 702.0000, 1 -> 5
a : -158.0000, 2 -> 7
b : 572.0000, 3 -> 6
a : -967.0000, 4 -> 5
a : -803.0000, 5 -> 0
b : 22.0000, 6 -> 6
a : 782.0000, 7 -> 2
b : 633.0000, 7 -> 1
a : 841.0000, 6 -> 3
