a : -715.0000, 0 -> 3
b : -28.0000, 0 -> 5
a : 478.0000, 1 -> 6
b : 486.0000, 1 -> 5
a : -294.0000, 2 -> 4
b : -528.0000, 2 -> 6
a : -364.0000, 3 -> 3
b : 68.0000, 3 -> 0
a : -557.0000, 4 -> 0
b : -666.0000, 4 -> 2
a : 578.0000, 5 -> 1
b : 434.0000, 5 -> 7
a : 957.0000, 6 -> 7
b : -616.0000, 6 -> 2
a : -518.0000, 7 -> 0
b : -105.0000, 7 -> 3
b : -1.0000, 0 -> 3
b : 629.0000, 1 -> 5
b : -465.0000, 2 -> 1
a : 849.0000, 3 -> 3
b : 413.0000, 4 -> 7
a : -641.0000, 5 -> 6
a : -99.0000, 6 -> 1
a : -318.0000, 7 -> 4
