a : -848.0000, 0 -> 5
b : 159.0000, 0 -> 3
c : -67.0000, 0 -> 3
d : -296.0000, 0 -> 6
a : -287.0000, 1 -> 3
b : -931.0000, 1 -> 0
c : -421.0000, 1 -> 0
d : -436.0000, 1 -> 0
a : -804.0000, 2 -> 6
b : 881.0000, 2 -> 7
c : 627.0000, 2 -> 1
d : -759.0000, 2 -> 4
a : -441.0000, 3 -> 6
b : 809.0000, 3 -> 0
c : -612.0000, 3 -> 1
d : 751.0000, 3 -> 0
a : 832.0000, 4 -> 7
b : 32.0000, 4 -> 5
c : -351.0000, 4 -> 3
d : 860.0000, 4 -> 0
a : -157.0000, 5 -> 5
b : -716.0000, 5 -> 1
c : 913.0000, 5 -> 1
d : -317.0000, 5 -> 3
a : 555.0000, 6 -> 4
b : 155.0000, 6 -> 6
c : 336.0000, 6 -> 3
d : 433.0000, 6 -> 5
a : 967.0000, 7 -> 6
b : -489.0000, 7 -> 0
c : 360.0000, 7 -> 3
d : 770.0000, 7 -> 3
b : -147.0000, 0 -> 2
a : -670.0000, 0 -> 5
b : 915.0000, 1 -> 0
c : 822.0000, 1 -> 4
a : -380.0000, 2 -> 1
c : 461.0000, 2 -> 3
c : -741.0000, 3 -> 5
d : -975.0000, 3 -> 7
c : 719.0000, 4 -> 1
c : 814.0000, 4 -> 0
b : -808.0000, 5 -> 3
c : 257.0000, 5 -> 1
b : -154.0000, 6 -> 6
b : 912.0000, 6 -> 4
a : 725.0000, 7 -> 5
c : 626.0000, 7 -> 1
