a : -370.0000, 0 -> 4
b : 276.0000, 0 -> 2
c : -669.0000, 0 -> 2
d : -550.0000, 0 -> 0
a : 483.0000, 1 -> 1
b : 178.0000, 1 -> 2
c : -826.0000, 1 -> 7
d : -140.0000, 1 -> 3
a : -209.0000, 2 -> 5
b : -607.0000, 2 -> 0
c : 493.0000, 2 -> 7
d : 59.0000, 2 -> 3
a : -874.0000, 3 -> 2
b : -607.0000, 3 -> 2
c : -549.0000, 3 -> 3
d : -496.0000, 3 -> 7
a : -63.0000, 4 -> 6
b : -450.0000, 4 -> 0
c : -602.0000, 4 -> 0
d : -51.0000, 4 -> 0
a : -540.0000, 5 -> 2
b : -152.0000, 5 -> 7
c : -747.0000, 5 -> 7
d : 633.0000, 5 -> 7
a : -714.0000, 6 -> 0
b : 282.0000, 6 -> 6
c : 924.0000, 6 -> 7
d : 999.0000, 6 -> 4
a : 17.0000, 7 -> 4
b : 149.0000, 7 -> 4
c : 292.0000, 7 -> 0
d : -555.0000, 7 -> 6
d : 319.0000, 0 -> 4
d : 784.0000, 0 -> 1
a : 713.0000, 1 -> 5
a : 708.0000, 1 -> 0
b : 519.0000, 2 -> 5
b : -229.0000, 2 -> 0
b : 126.0000, 3 -> 6
c : 490.0000, 3 -> 3
a : -926.0000, 4 -> 2
c : -902.0000, 4 -> 5
a : -166.0000, 5 -> 0
c : 871.0000, 5 -> 3
d : 347.0000, 6 -> 7
a : -521.0000, 6 -> 1
a : -453.0000, 7 -> 3
d : -194.0000, 7 -> 3
