a : -828.0000, 0 -> 3
b : -892.0000, 0 -> 0
c : -727.0000, 0 -> 2
d : 739.0000, 0 -> 3
a : 714.0000, 1 -> 1
b : 787.0000, 1 -> 1
c : 562.0000, 1 -> 3
d : 56.0000, 1 -> 3
a : 380.0000, 2 -> 1
b : 729.0000, 2 -> 3
c : 321.0000, 2 -> 2
d : 185.0000, 2 -> 3
a : 708.0000, 3 -> 0
b : 873.0000, 3 -> 2
c : -731.0000, 3 -> 0
d : -513.0000, 3 -> 1
c : -505.0000, 0 -> 3
b : 67.0000, 0 -> 3
a : 58.0000, 1 -> 2
d : -14.0000, 1 -> 0
b : -961.0000, 2 -> 2
d : -385.0000, 2 -> 0
d : 951.0000, 3 -> 3
d : -730.0000, 3 -> 2
