a : -114.0000, 0 -> 0
b : 754.0000, 0 -> 1
c : 319.0000, 0 -> 5
d : -599.0000, 0 -> 4
a : -261.0000, 1 -> 7
b : -389.0000, 1 -> 4
c : 449.0000, 1 -> 7
d : -627.0000, 1 -> 0
a : 290.0000, 2 -> 4
b : -916.0000, 2 -> 1
c : -641.0000, 2 -> 5
d : -137.0000, 2 -> 5
a : 458.0000, 3 -> 2
b : -512.0000, 3 -> 7
c : 958.0000, 3 -> 0
d : 513.0000, 3 -> 1
a : 376.0000, 4 -> 2
b : -1.0000, 4 -> 5
c : -482.0000, 4 -> 5
d : 998.0000, 4 -> 0
a : -677.0000, 5 -> 2
b : -480.0000, 5 -> 2
c : 292.0000, 5 -> 2
d : 754.0000, 5 -> 2
a : -192.0000, 6 -> 7
b : -248.0000, 6 -> 5
c : -748.0000, 6 -> 6
d : -569.0000, 6 -> 4
a : 226.0000, 7 -> 7
b : -823.0000, 7 -> 0
c : 385.0000, 7 -> 2
d : 918.0000, 7 -> 6
b : -201.0000, 0 -> 3
d : -139.0000, 0 -> 6
b : 576.0000, 1 -> 2
c : -973.0000, 1 -> 0
d : 143.0000, 2 -> 4
c : 467.0000, 2 -> 1
d : -70.0000, 3 -> 7
c : 745.0000, 3 -> 5
c : -992.0000, 4 -> 1
a : -590.0000, 4 -> 0
c : -378.0000, 5 -> 1
c : -649.0000, 5 -> 1
b : 446.0000, 6 -> 4
c : -975.0000, 6 -> 7
c : 275.0000, 7 -> 2
b : 880.0000, 7 -> 3
