a : 411.0000, 0 -> 0
b : 554.0000, 0 -> 5
c : 307.0000, 0 -> 1
d : -526.0000, 0 -> 6
a : 837.0000, 1 -> 6
b : 306.0000, 1 -> 2
c : -722.0000, 1 -> 5
d : -76.0000, 1 -> 2
a : -190.0000, 2 -> 3
b : 108.0000, 2 -> 2
c : 538.0000, 2 -> 3
d : 485.0000, 2 -> 1
a : 104.0000, 3 -> 3
b : -47.0000, 3 -> 3
c : 106.0000, 3 -> 3
d : -675.0000, 3 -> 0
a : -603.0000, 4 -> 0
b : 650.0000, 4 -> 7
c : 58.0000, 4 -> 0
d : -232.0000, 4 -> 3
a : 890.0000, 5 -> 6
b : 462.0000, 5 -> 6
c : 345.0000, 5 -> 5
d : -729.0000, 5 -> 2
a : 704.0000, 6 -> 5
b : 180.0000, 6 -> 0
c : 813.0000, 6 -> 4
d : -660.0000, 6 -> 4
a : 217.0000, 7 -> 4
b : 667.0000, 7 -> 0
c : -735.0000, 7 -> 7
d : -462.0000, 7 -> 7
a : -408.0000, 0 -> 4
b : -948.0000, 0 -> 6
d : 768.0000, 1 -> 2
a : -104.0000, 1 -> 1
d : 88.0000, 2 -> 7
b : 233.0000, 2 -> 1
a : -58.0000, 3 -> 1
d : 47.0000, 3 -> 7
c : 925.0000, 4 -> 2
a : -45.0000, 4 -> 7
b : 253.0000, 5 -> 0
c : -209.0000, 5 -> 4
d : 235.0000, 6 -> 4
b : 603.0000, 6 -> 1
a : -490.0000, 7 -> 7
d : -608.0000, 7 -> 2
