a : -686.0000, 0 -> 3
b : -699.0000, 0 -> 2
c : -997.0000, 0 -> 1
d : -116.0000, 0 -> 3
a : 189.0000, 1 -> 3
b : -21.0000, 1 -> 1
c : 431.0000, 1 -> 3
d : 520.0000, 1 -> 0
a : -463.0000, 2 -> 2
b : -259.0000, 2 -> 3
c : -728.0000, 2 -> 3
d : 176.0000, 2 -> 3
a : -500.0000, 3 -> 2
b : 244.0000, 3 -> 2
c : -418.0000, 3 -> 3
d : -383.0000, 3 -> 0
a : 423.0000, 0 -> 1
a : 346.0000, 0 -> 1
c : 721.0000, 1 -> 1
d : -205.0000, 1 -> 1
d : 234.0000, 2 -> 0
a : -7.0000, 2 -> 1
b : 721.0000, 3 -> 0
a : -627.0000, 3 -> 2
