a : -965.0000, 0 -> 0
b : -66.0000, 0 -> 3
a : -353.0000, 1 -> 7
b : 480.0000, 1 -> 1
a : 743.0000, 2 -> 2
b : -173.0000, 2 -> 3
a : 577.0000, 3 -> 4
b : -558.0000, 3 -> 1
a : -112.0000, 4 -> 2
b : -576.0000, 4 -> 4
a : -760.0000, 5 -> 2
b : -976.0000, 5 -> 1
a : 324.0000, 6 -> 6
b : 124.0000, 6 -> 4
a : -950.0000, 7 -> 1
b : -375.0000, 7 -> 1
a : -337.0000, 0 -> 0
b : 964.0000, 1 -> 4
a : -730.0000, 2 -> 2
a : 182.0000, 3 -> 3
b : 509.0000, 4 -> 7
a : -462.0000, 5 -> 4
b : 485.0000, 6 -> 1
b : -452.0000, 7 -> 1
b : -74.0000, 3 -> 5
a : 785.0000, 2 -> 6
