a : 388.0000, 0 -> 5
b : -42.0000, 0 -> 4
c : 669.0000, 0 -> 3
d : -374.0000, 0 -> 6
a : -723.0000, 1 -> 0
b : 694.0000, 1 -> 4
c : 828.0000, 1 -> 4
d : 16.0000, 1 -> 7
a : 415.0000, 2 -> 5
b : -511.0000, 2 -> 4
c : 301.0000, 2 -> 6
d : 795.0000, 2 -> 6
a : 708.0000, 3 -> 7
b : 301.0000, 3 -> 3
c : -398.0000, 3 -> 2
d : 890.0000, 3 -> 7
a : -229.0000, 4 -> 5
b : 92.0000, 4 -> 3
c : 864.0000, 4 -> 4
d : -637.0000, 4 -> 1
a : 478.0000, 5 -> 6
b : -517.0000, 5 -> 1
c : 554.0000, 5 -> 2
d : 521.0000, 5 -> 3
a : -158.0000, 6 -> 1
b : -976.0000, 6 -> 1
c : 687.0000, 6 -> 0
d : -983.0000, 6 -> 7
a : -385.0000, 7 -> 0
b : 376.0000, 7 -> 6
c : 269.0000, 7 -> 1
d : 59.0000, 7 -> 2
c : 94.0000, 0 -> 4
c : 174.0000, 0 -> 0
d : -496.0000, 1 -> 0
d : 239.0000, 1 -> 1
d : -511.0000, 2 -> 1
b : 408.0000, 2 -> 7
b : -76.0000, 3 -> 4
b : 171.0000, 3 -> 0
d : -572.0000, 4 -> 2
c : -996.0000, 4 -> 1
a : -803.0000, 5 -> 4
a : -213.0000, 5 -> 6
d : -800.0000, 6 -> 5
d : 534.0000, 6 -> 4
a : 696.0000, 7 -> 5
b : 277.0000, 7 -> 3
