a : -772.0000, 0 -> 0
b : -511.0000, 0 -> 7
c : -709.0000, 0 -> 6
d : -266.0000, 0 -> 4
a : -948.0000, 1 -> 2
b : 611.0000, 1 -> 6
c : 930.0000, 1 -> 4
d : 741.0000, 1 -> 6
a : -834.0000, 2 -> 3
b : 288.0000, 2 -> 6
c : -299.0000, 2 -> 2
d : -578.0000, 2 -> 0
a : 254.0000, 3 -> 4
b : -829.0000, 3 -> 1
c : 527.0000, 3 -> 6
d : 666.0000, 3 -> 7
a : -533.0000, 4 -> 0
b : 631.0000, 4 -> 2
c : -495.0000, 4 -> 7
d : -610.0000, 4 -> 5
a : 843.0000, 5 -> 4
b : 142.0000, 5 -> 2
c : -662.0000, 5 -> 0
d : 720.0000, 5 -> 2
a : 235.0000, 6 -> 1
b : -548.0000, 6 -> 0
c : -163.0000, 6 -> 3
d : 939.0000, 6 -> 5
a : -173.0000, 7 -> 7
b : -236.0000, 7 -> 3
c : -328.0000, 7 -> 1
d : 648.0000, 7 -> 0
d : -417.0000, 0 -> 0
b : 499.0000, 0 -> 1
d : -703.0000, 1 -> 6
a : -785.0000, 1 -> 4
b : 626.0000, 2 -> 1
d : -833.0000, 2 -> 1
c : -90.0000, 3 -> 3
a : 840.0000, 3 -> 2
c : 579.0000, 4 -> 3
c : -963.0000, 4 -> 5
d : 152.0000, 5 -> 5
d : 761.0000, 5 -> 2
b : 744.0000, 6 -> 4
d : 685.0000, 6 -> 6
b : -200.0000, 7 -> 6
b : -123.0000, 7 -> 2
