a : -942.0000, 0 -> 1
b : -288.0000, 0 -> 0
c : 381.0000, 0 -> 2
d : -865.0000, 0 -> 2
a : 859.0000, 1 -> 1
b : -257.0000, 1 -> 2
c : -612.0000, 1 -> 0
d : 261.0000, 1 -> 3
a : 662.0000, 2 -> 2
b : -536.0000, 2 -> 2
c : -39.0000, 2 -> 3
d : 915.0000, 2 -> 1
a : -809.0000, 3 -> 3
b : -695.0000, 3 -> 1
c : 980.0000, 3 -> 1
d : -764.0000, 3 -> 1
b : -236.0000, 0 -> 2
a : -285.0000, 0 -> 3
d : -449.0000, 1 -> 2
c : 541.0000, 1 -> 0
a : 881.0000, 2 -> 1
a : 415.0000, 2 -> 1
c : -272.0000, 3 -> 0
a : 242.0000, 3 -> 2
