a : 338.0000, 0 -> 7
b : -628.0000, 0 -> 5
a : 940.0000, 1 -> 0
b : 153.0000, 1 -> 7
a : -861.0000, 2 -> 3
b : -945.0000, 2 -> 0
a : -296.0000, 3 -> 1
b : -201.0000, 3 -> 7
a : -631.0000, 4 -> 2
b : 887.0000, 4 -> 2
a : 572.0000, 5 -> 3
b : -427.0000, 5 -> 0
a : 599.0000, 6 -> 0
b : -143.0000, 6 -> 6
a : 834.0000, 7 -> 0
b : -795.0000, 7 -> 5
b : -488.0000, 0 -> 6
a : -425.0000, 1 -> 6
a : -131.0000, 2 -> 7
a : 337.0000, 3 -> 1
a : 929.0000, 4 -> 0
b : 130.0000, 5 -> 6
a : 995.0000, 6 -> 5
a : 169.0000, 7 -> 1
b : 645.0000, 7 -> 2
b : -215.0000, 1 -> 4
