a : 508.0000, 0 -> 6
b : 634.0000, 0 -> 1
c : 309.0000, 0 -> 7
d : 799.0000, 0 -> 3
a : -530.0000, 1 -> 6
b : 228.0000, 1 -> 3
c : -531.0000, 1 -> 6
d : 710.0000, 1 -> 3
a : 64.0000, 2 -> 1
b : 420.0000, 2 -> 5
c : -331.0000, 2 -> 3
d : -104.0000, 2 -> 6
a : -301.0000, 3 -> 7
b : -977.0000, 3 -> 2
c : -804.0000, 3 -> 0
d : -37.0000, 3 -> 1
a : -469.0000, 4 -> 2
b : 232.0000, 4 -> 4
c : -275.0000, 4 -> 2
d : -95.0000, 4 -> 6
a : 290.0000, 5 -> 3
b : -972.0000, 5 -> 7
c : -413.0000, 5 -> 2
d : -812.0000, 5 -> 6
a : -724.0000, 6 -> 6
b : -763.0000, 6 -> 3
c : 475.0000, 6 -> 2
d : -873.0000, 6 -> 4
a : -738.0000, 7 -> 7
b : -605.0000, 7 -> 2
c : 994.0000, 7 -> 7
d : 756.0000, 7 -> 3
b : 742.0000, 0 -> 5
a : -746.0000, 0 -> 5
d : -138.0000, 1 -> 3
a : -452.0000, 1 -> 3
a : -24.0000, 2 -> 2
a : 993.0000, 2 -> 6
b : 270.0000, 3 -> 4
b : 20.0000, 3 -> 3
b : 507.0000, 4 -> 4
b : 157.0000, 4 -> 0
b : 325.0000, 5 -> 1
a : 859.0000, 5 -> 4
a : -835.0000, 6 -> 1
b : 760.0000, 6 -> 2
b : -423.0000, 7 -> 2
b : 988.0000, 7 -> 0
