a : -981.0000, 0 -> 5
b : -674.0000, 0 -> 0
a : -866.0000, 1 -> 6
b : 854.0000, 1 -> 6
a : -85.0000, 2 -> 7
b : -369.0000, 2 -> 4
a : -181.0000, 3 -> 3
b : 812.0000, 3 -> 1
a : -601.0000, 4 -> 0
b : -142.0000, 4 -> 2
a : 755.0000, 5 -> 2
b : 604.0000, 5 -> 5
a : -179.0000, 6 -> 5
b : -799.0000, 6 -> 1
a : -336.0000, 7 -> 4
b : 342.0000, 7 -> 7
a : -542.0000, 0 -> 5
b : -271.0000, 1 -> 3
a : -509.0000, 2 -> 4
b : 888.0000, 3 -> 3
a : 662.0000, 4 -> 1
a : 512.0000, 5 -> 3
b : -803.0000, 6 -> 4
b : 39.0000, 7 -> 4
