a : -932.0000, 0 -> 4
b : -786.0000, 0 -> 6
a : -898.0000, 1 -> 1
b : 116.0000, 1 -> 4
a : 350.0000, 2 -> 4
b : 34.0000, 2 -> 6
a : 972.0000, 3 -> 7
b : 802.0000, 3 -> 1
a : -653.0000, 4 -> 6
b : 436.0000, 4 -> 4
a : 687.0000, 5 -> 7
b : -450.0000, 5 -> 2
a : 404.0000, 6 -> 4
b : 965.0000, 6 -> 1
a : 402.0000, 7 -> 7
b : 535.0000, 7 -> 3
b : -325.0000, 0 -> 4
a : -612.0000, 1 -> 0
a : 668.0000, 2 -> 3
b : 66.0000, 3 -> 3
b : -52.0000, 4 -> 3
a : -985.0000, 5 -> 5
a : 998.0000, 6 -> 6
b : -351.0000, 7 -> 7
a : -544.0000, 6 -> 2
a : 545.0000, 0 -> 5
