a : -672.0000, 0 -> 1
b : -628.0000, 0 -> 2
c : -660.0000, 0 -> 2
d : 483.0000, 0 -> 3
a : 680.0000, 1 -> 3
b : 332.0000, 1 -> 2
c : 684.0000, 1 -> 3
d : 642.0000, 1 -> 0
a : 588.0000, 2 -> 2
b : 954.0000, 2 -> 1
c : 177.0000, 2 -> 3
d : 954.0000, 2 -> 2
a : 591.0000, 3 -> 0
b : -570.0000, 3 -> 2
c : 465.0000, 3 -> 3
d : -322.0000, 3 -> 1
d : -488.0000, 0 -> 1
a : 33.0000, 0 -> 3
a : 939.0000, 1 -> 2
c : 212.0000, 1 -> 3
b : -176.0000, 2 -> 0
d : 877.0000, 2 -> 2
c : -449.0000, 3 -> 1
c : -57.0000, 3 -> 3
