a : 472.0000, 0 -> 0
b : 121.0000, 0 -> 1
c : 831.0000, 0 -> 1
d : 46.0000, 0 -> 2
a : -732.0000, 1 -> 1
b : -804.0000, 1 -> 2
c : 50.0000, 1 -> 2
d : 620.0000, 1 -> 1
a : -679.0000, 2 -> 1
b : -379.0000, 2 -> 2
c : 674.0000, 2 -> 0
d : 892.0000, 2 -> 1
a : -126.0000, 3 -> 3
b : 140.0000, 3 -> 1
c : -427.0000, 3 -> 0
d : -467.0000, 3 -> 2
c : 231.0000, 0 -> 2
c : 470.0000, 0 -> 0
d : 292.0000, 1 -> 0
a : -645.0000, 1 -> 0
a : -620.0000, 2 -> 0
b : -828.0000, 2 -> 1
d : -555.0000, 3 -> 2
d : 166.0000, 3 -> 2
c : 8.0000, 1 -> 3
