a : 103.0000, 0 -> 2
b : 321.0000, 0 -> 3
c : 233.0000, 0 -> 0
d : 731.0000, 0 -> 0
a : -454.0000, 1 -> 2
b : -203.0000, 1 -> 2
c : -663.0000, 1 -> 2
d : 591.0000, 1 -> 2
a : 811.0000, 2 -> 1
b : -219.0000, 2 -> 1
c : 953.0000, 2 -> 3
d : -69.0000, 2 -> 1
a : 795.0000, 3 -> 1
b : -871.0000, 3 -> 3
c : 324.0000, 3 -> 2
d : 92.0000, 3 -> 0
a : 752.0000, 0 -> 0
c : -887.0000, 0 -> 0
a : -903.0000, 1 -> 3
a : 346.0000, 1 -> 2
c : 625.0000, 2 -> 3
c : 629.0000, 2 -> 0
b : 424.0000, 3 -> 0
d : 260.0000, 3 -> 2
