a : -533.0000, 0 -> 2
b : 738.0000, 0 -> 2
c : -361.0000, 0 -> 3
d : -747.0000, 0 -> 3
a : 787.0000, 1 -> 1
b : -166.0000, 1 -> 1
c : -366.0000, 1 -> 1
d : -495.0000, 1 -> 0
a : 119.0000, 2 -> 2
b : -573.0000, 2 -> 3
c : -655.0000, 2 -> 0
d : 929.0000, 2 -> 1
a : 942.0000, 3 -> 0
b : 944.0000, 3 -> 1
c : 696.0000, 3 -> 2
d : -530.0000, 3 -> 2
b : -982.0000, 0 -> 1
a : 198.0000, 0 -> 2
a : 754.0000, 1 -> 3
c : -920.0000, 1 -> 0
b : 615.0000, 2 -> 2
d : 56.0000, 2 -> 1
c : -35.0000, 3 -> 2
c : 745.0000, 3 -> 3
