a : -291.0000, 0 -> 2
b : 959.0000, 0 -> 2
c : 767.0000, 0 -> 1
d : -353.0000, 0 -> 3
a : 214.0000, 1 -> 3
b : -142.0000, 1 -> 2
c : -275.0000, 1 -> 1
d : -537.0000, 1 -> 2
a : 236.0000, 2 -> 3
b : 701.0000, 2 -> 0
c : -42.0000, 2 -> 0
d : 316.0000, 2 -> 2
a : 539.0000, 3 -> 2
b : 317.0000, 3 -> 3
c : -535.0000, 3 -> 0
d : -679.0000, 3 -> 3
a : -165.0000, 0 -> 3
d : -623.0000, 0 -> 3
c : 550.0000, 1 -> 2
c : -866.0000, 1 -> 1
c : -103.0000, 2 -> 1
c : 700.0000, 2 -> 3
c : -822.0000, 3 -> 3
a : -896.0000, 3 -> 1
