a : -483.0000, 0 -> 6
b : -710.0000, 0 -> 4
a : -189.0000, 1 -> 4
b : 519.0000, 1 -> 7
a : -236.0000, 2 -> 3
b : 703.0000, 2 -> 6
a : 117.0000, 3 -> 0
b : -141.0000, 3 -> 7
a : -464.0000, 4 -> 4
b : -477.0000, 4 -> 3
a : 977.0000, 5 -> 6
b : -584.0000, 5 -> 0
a : 429.0000, 6 -> 2
b : -821.0000, 6 -> 4
a : 184.0000, 7 -> 7
b : -281.0000, 7 -> 0
b : -139.0000, 0 -> 4
b : -904.0000, 1 -> 3
a : -293.0000, 2 -> 1
b : -741.0000, 3 -> 2
b : 926.0000, 4 -> 5
b : 593.0000, 5 -> 2
b : 449.0000, 6 -> 1
b : 602.0000, 7 -> 6
