a : -921.0000, 0 -> 1
b : 425.0000, 0 -> 5
c : -196.0000, 0 -> 1
d : -301.0000, 0 -> 6
a : -413.0000, 1 -> 6
b : 553.0000, 1 -> 7
c : -763.0000, 1 -> 7
d : -49.0000, 1 -> 1
a : 77.0000, 2 -> 6
b : 961.0000, 2 -> 2
c : -396.0000, 2 -> 0
d : 663.0000, 2 -> 0
a : 669.0000, 3 -> 0
b : 231.0000, 3 -> 0
c : -219.0000, 3 -> 3
d : 265.0000, 3 -> 5
a : -343.0000, 4 -> 0
b : -925.0000, 4 -> 4
c : 686.0000, 4 -> 5
d : 558.0000, 4 -> 6
a : 13.0000, 5 -> 7
b : -167.0000, 5 -> 4
c : -609.0000, 5 -> 6
d : 646.0000, 5 -> 5
a : 168.0000, 6 -> 7
b : -362.0000, 6 -> 2
c : 53.0000, 6 -> 7
d : 514.0000, 6 -> 5
a : 851.0000, 7 -> 1
b : 51.0000, 7 -> 4
c : 68.0000, 7 -> 6
d : -985.0000, 7 -> 4
a : 710.0000, 0 -> 1
a : 690.0000, 0 -> 4
b : 397.0000, 1 -> 0
b : -121.0000, 1 -> 6
d : 606.0000, 2 -> 6
b : 293.0000, 2 -> 5
b : -66.0000, 3 -> 6
a : 132.0000, 3 -> 5
b : 926.0000, 4 -> 4
d : -305.0000, 4 -> 7
a : 118.0000, 5 -> 1
c : -636.0000, 5 -> 0
a : -351.0000, 6 -> 0
b : -106.0000, 6 -> 4
b : 470.0000, 7 -> 3
a : 874.0000, 7 -> 2
