a : -207.0000, 0 -> 6
b : 285.0000, 0 -> 4
a : 379.0000, 1 -> 1
b : -210.0000, 1 -> 6
a : 222.0000, 2 -> 1
b : 880.0000, 2 -> 0
a : 196.0000, 3 -> 4
b : 204.0000, 3 -> 5
a : -848.0000, 4 -> 0
b : 282.0000, 4 -> 7
a : -603.0000, 5 -> 1
b : 476.0000, 5 -> 2
a : 237.0000, 6 -> 1
b : -627.0000, 6 -> 5
a : 690.0000, 7 -> 0
b : -181.0000, 7 -> 3
a : -667.0000, 0 -> 5
b : -857.0000, 1 -> 4
b : 633.0000, 2 -> 0
a : 237.0000, 3 -> 6
a : -254.0000, 4 -> 6
b : 835.0000, 5 -> 4
a : 69.0000, 6 -> 5
b : -424.0000, 7 -> 3
