a : 483.0000, 0 -> 7
b : 50.0000, 0 -> 2
c : 617.0000, 0 -> 4
d : 247.0000, 0 -> 6
a : -681.0000, 1 -> 3
b : -763.0000, 1 -> 0
c : -706.0000, 1 -> 0
d : 439.0000, 1 -> 4
a : -466.0000, 2 -> 4
b : 968.0000, 2 -> 0
c : -642.0000, 2 -> 0
d : -938.0000, 2 -> 2
a : 776.0000, 3 -> 3
b : 627.0000, 3 -> 7
c : -983.0000, 3 -> 4
d : -125.0000, 3 -> 6
a : 392.0000, 4 -> 7
b : 832.0000, 4 -> 6
c : -296.0000, 4 -> 3
d : -383.0000, 4 -> 2
a : 953.0000, 5 -> 6
b : -894.0000, 5 -> 2
c : 469.0000, 5 -> 0
d : -558.0000, 5 -> 5
a : 387.0000, 6 -> 7
b : -62.0000, 6 -> 5
c : -252.0000, 6 -> 2
d : 73.0000, 6 -> 4
a : 685.0000, 7 -> 7
b : -754.0000, 7 -> 0
c : -543.0000, 7 -> 3
d : -651.0000, 7 -> 1
c : 281.0000, 0 -> 5
a : 811.0000, 0 -> 4
b : 890.0000, 1 -> 2
a : -337.0000, 1 -> 4
c : -808.0000, 2 -> 2
a : 857.0000, 2 -> 3
b : 734.0000, 3 -> 2
c : -26.0000, 3 -> 5
b : 270.0000, 4 -> 1
c : -897.0000, 4 -> 7
c : 359.0000, 5 -> 0
b : 201.0000, 5 -> 2
d : -607.0000, 6 -> 6
c : 453.0000, 6 -> 7
b : -532.0000, 7 -> 2
d : -439.0000, 7 -> 6
