a : 429.0000, 0 -> 0
b : -909.0000, 0 -> 3
c : -570.0000, 0 -> 2
d : 873.0000, 0 -> 2
a : -379.0000, 1 -> 1
b : -938.0000, 1 -> 0
c : 586.0000, 1 -> 1
d : -954.0000, 1 -> 3
a : 900.0000, 2 -> 3
b : 801.0000, 2 -> 1
c : -381.0000, 2 -> 3
d : -300.0000, 2 -> 0
a : 488.0000, 3 -> 0
b : -682.0000, 3 -> 1
c : 174.0000, 3 -> 2
d : 496.0000, 3 -> 3
d : 978.0000, 0 -> 2
c : 647.0000, 0 -> 1
c : -77.0000, 1 -> 3
b : -881.0000, 1 -> 1
a : 567.0000, 2 -> 1
b : 405.0000, 2 -> 1
d : -349.0000, 3 -> 2
d : 841.0000, 3 -> 3
