a : -718.0000, 0 -> 4
b : -989.0000, 0 -> 3
a : -46.0000, 1 -> 7
b : -411.0000, 1 -> 7
a : -980.0000, 2 -> 6
b : 600.0000, 2 -> 5
a : -263.0000, 3 -> 7
b : -380.0000, 3 -> 1
a : -894.0000, 4 -> 0
b : 752.0000, 4 -> 0
a : -682.0000, 5 -> 1
b : -111.0000, 5 -> 3
a : -955.0000, 6 -> 2
b : -529.0000, 6 -> 1
a : -928.0000, 7 -> 1
b : -898.0000, 7 -> 1
a : 243.0000, 0 -> 1
a : -744.0000, 1 -> 0
b : 508.0000, 2 -> 0
b : -648.0000, 3 -> 6
a : 138.0000, 4 -> 4
b : -281.0000, 5 -> 4
a : 727.0000, 6 -> 5
a : -334.0000, 7 -> 7
