a : -44.0000, 0 -> 1
b : -114.0000, 0 -> 5
c : -431.0000, 0 -> 6
d : 410.0000, 0 -> 7
a : 347.0000, 1 -> 3
b : 608.0000, 1 -> 5
c : 299.0000, 1 -> 7
d : 503.0000, 1 -> 2
a : 597.0000, 2 -> 4
b : -805.0000, 2 -> 6
c : -189.0000, 2 -> 7
d : 891.0000, 2 -> 1
a : -456.0000, 3 -> 0
b : -965.0000, 3 -> 6
c : -728.0000, 3 -> 0
d : 886.0000, 3 -> 2
a : 897.0000, 4 -> 1
b : 305.0000, 4 -> 1
c : 32.0000, 4 -> 7
d : -244.0000, 4 -> 1
a : -311.0000, 5 -> 6
b : 450.0000, 5 -> 2
c : 959.0000, 5 -> 7
d : 738.0000, 5 -> 6
a : 411.0000, 6 -> 6
b : -299.0000, 6 -> 0
c : 695.0000, 6 -> 6
d : -5.0000, 6 -> 1
a : -17.0000, 7 -> 5
b : -764.0000, 7 -> 4
c : 79.0000, 7 -> 7
d : 343.0000, 7 -> 0
d : 756.0000, 0 -> 0
d : -977.0000, 0 -> 5
a : -526.0000, 1 -> 6
a : 113.0000, 1 -> 3
a : 149.0000, 2 -> 1
a : -339.0000, 2 -> 1
a : -842.0000, 3 -> 5
d : -141.0000, 3 -> 5
b : -795.0000, 4 -> 4
d : 966.0000, 4 -> 4
a : 365.0000, 5 -> 3
d : 937.0000, 5 -> 0
b : 557.0000, 6 -> 4
a : -720.0000, 6 -> 3
d : -241.0000, 7 -> 3
a : -340.0000, 7 -> 1
