a : -36.0000, 0 -> 6
b : 20.0000, 0 -> 5
a : -677.0000, 1 -> 1
b : -60.0000, 1 -> 5
a : -685.0000, 2 -> 0
b : -929.0000, 2 -> 4
a : 835.0000, 3 -> 0
b : -807.0000, 3 -> 1
a : -181.0000, 4 -> 7
b : -472.0000, 4 -> 7
a : -124.0000, 5 -> 0
b : 866.0000, 5 -> 0
a : -87.0000, 6 -> 1
b : 306.0000, 6 -> 6
a : 108.0000, 7 -> 2
b : -169.0000, 7 -> 1
b : -318.0000, 0 -> 2
b : 188.0000, 1 -> 0
b : -991.0000, 2 -> 3
a : 27.0000, 3 -> 4
a : -582.0000, 4 -> 3
b : -16.0000, 5 -> 0
a : 893.0000, 6 -> 0
a : 598.0000, 7 -> 2
