a : -226.0000, 0 -> 3
b : 698.0000, 0 -> 3
a : -155.0000, 1 -> 5
b : 780.0000, 1 -> 4
a : 797.0000, 2 -> 5
b : 588.0000, 2 -> 6
a : -59.0000, 3 -> 5
b : -442.0000, 3 -> 0
a : -523.0000, 4 -> 5
b : 819.0000, 4 -> 5
a : 276.0000, 5 -> 0
b : -146.0000, 5 -> 0
a : 830.0000, 6 -> 1
b : -929.0000, 6 -> 0
a : 441.0000, 7 -> 7
b : -853.0000, 7 -> 5
a : -738.0000, 0 -> 5
b : 48.0000, 1 -> 6
b : 35.0000, 2 -> 2
a : 574.0000, 3 -> 4
a : -225.0000, 4 -> 2
b : 562.0000, 5 -> 1
b : 413.0000, 6 -> 2
b : -496.0000, 7 -> 1
b : 477.0000, 5 -> 7
