a : -641.0000, 0 -> 0
b : -660.0000, 0 -> 0
c : 455.0000, 0 -> 2
d : -368.0000, 0 -> 0
a : -375.0000, 1 -> 2
b : 775.0000, 1 -> 0
c : 354.0000, 1 -> 2
d : 62.0000, 1 -> 2
a : -876.0000, 2 -> 3
b : -885.0000, 2 -> 2
c : -506.0000, 2 -> 2
d : 736.0000, 2 -> 3
a : 468.0000, 3 -> 3
b : -263.0000, 3 -> 2
c : 777.0000, 3 -> 3
d : 524.0000, 3 -> 2
a : -856.0000, 0 -> 0
a : -725.0000, 0 -> 1
d : -151.0000, 1 -> 1
d : 14.0000, 1 -> 2
c : -271.0000, 2 -> 2
a : -923.0000, 2 -> 1
c : 212.0000, 3 -> 3
c : -439.0000, 3 -> 0
