a : -783.0000, 0 -> 1
b : 242.0000, 0 -> 3
c : -663.0000, 0 -> 3
d : 575.0000, 0 -> 1
a : -1.0000, 1 -> 1
b : 900.0000, 1 -> 2
c : 139.0000, 1 -> 2
d : 254.0000, 1 -> 3
a : 602.0000, 2 -> 0
b : 50.0000, 2 -> 3
c : -968.0000, 2 -> 2
d : -133.0000, 2 -> 2
a : -828.0000, 3 -> 3
b : -176.0000, 3 -> 0
c : 207.0000, 3 -> 1
d : 239.0000, 3 -> 1
a : -80.0000, 0 -> 3
d : 588.0000, 0 -> 1
d : 56.0000, 1 -> 0
c : 573.0000, 1 -> 3
a : 210.0000, 2 -> 0
c : 95.0000, 2 -> 2
a : -528.0000, 3 -> 1
b : 306.0000, 3 -> 3
