a : 660.0000, 0 -> 0
b : -596.0000, 0 -> 7
c : -227.0000, 0 -> 1
d : -979.0000, 0 -> 7
a : -370.0000, 1 -> 6
b : 40.0000, 1 -> 0
c : -738.0000, 1 -> 2
d : -394.0000, 1 -> 3
a : -799.0000, 2 -> 1
b : -627.0000, 2 -> 6
c : -52.0000, 2 -> 5
d : 753.0000, 2 -> 7
a : 981.0000, 3 -> 4
b : -527.0000, 3 -> 1
c : -162.0000, 3 -> 2
d : 924.0000, 3 -> 4
a : -198.0000, 4 -> 3
b : 367.0000, 4 -> 3
c : -582.0000, 4 -> 7
d : 555.0000, 4 -> 5
a : 138.0000, 5 -> 0
b : 345.0000, 5 -> 1
c : 436.0000, 5 -> 5
d : -185.0000, 5 -> 7
a : 754.0000, 6 -> 2
b : 671.0000, 6 -> 2
c : 674.0000, 6 -> 0
d : 49.0000, 6 -> 2
a : 715.0000, 7 -> 7
b : -239.0000, 7 -> 6
c : -355.0000, 7 -> 2
d : 734.0000, 7 -> 7
a : -898.0000, 0 -> 3
d : 497.0000, 0 -> 3
d : -613.0000, 1 -> 7
b : 837.0000, 1 -> 2
d : 154.0000, 2 -> 1
a : 136.0000, 2 -> 4
c : 983.0000, 3 -> 7
b : -269.0000, 3 -> 3
d : 965.0000, 4 -> 2
d : -705.0000, 4 -> 1
c : 322.0000, 5 -> 2
d : -644.0000, 5 -> 0
d : 719.0000, 6 -> 1
d : -632.0000, 6 -> 1
d : 620.0000, 7 -> 7
a : 321.0000, 7 -> 4
