a : -962.0000, 0 -> 1
b : -519.0000, 0 -> 1
c : 422.0000, 0 -> 3
d : -548.0000, 0 -> 2
a : -124.0000, 1 -> 3
b : 683.0000, 1 -> 1
c : 970.0000, 1 -> 1
d : -903.0000, 1 -> 1
a : -649.0000, 2 -> 2
b : 395.0000, 2 -> 0
c : -985.0000, 2 -> 2
d : -920.0000, 2 -> 1
a : 523.0000, 3 -> 2
b : 521.0000, 3 -> 0
c : 317.0000, 3 -> 2
d : -120.0000, 3 -> 1
b : 70.0000, 0 -> 0
b : -545.0000, 0 -> 1
b : -300.0000, 1 -> 2
a : 88.0000, 1 -> 1
d : 699.0000, 2 -> 2
a : -434.0000, 2 -> 1
c : 372.0000, 3 -> 0
a : -450.0000, 3 -> 1
