a : 709.0000, 0 -> 2
b : 93.0000, 0 -> 1
c : -562.0000, 0 -> 0
d : 763.0000, 0 -> 3
a : -8.0000, 1 -> 0
b : -859.0000, 1 -> 2
c : 878.0000, 1 -> 0
d : 986.0000, 1 -> 0
a : -847.0000, 2 -> 3
b : 470.0000, 2 -> 1
c : -681.0000, 2 -> 2
d : 581.0000, 2 -> 0
a : -334.0000, 3 -> 3
b : 40.0000, 3 -> 0
c : -570.0000, 3 -> 0
d : 223.0000, 3 -> 0
d : -842.0000, 0 -> 2
d : 621.0000, 0 -> 0
c : -108.0000, 1 -> 3
d : -583.0000, 1 -> 1
a : -766.0000, 2 -> 2
a : 913.0000, 2 -> 2
c : -914.0000, 3 -> 2
c : -430.0000, 3 -> 0
