a : 639.0000, 0 -> 2
b : -871.0000, 0 -> 2
c : -995.0000, 0 -> 2
d : -159.0000, 0 -> 0
a : 130.0000, 1 -> 1
b : 932.0000, 1 -> 3
c : 337.0000, 1 -> 2
d : -678.0000, 1 -> 3
a : 907.0000, 2 -> 2
b : 568.0000, 2 -> 2
c : -507.0000, 2 -> 3
d : -759.0000, 2 -> 2
a : -734.0000, 3 -> 2
b : 831.0000, 3 -> 2
c : 977.0000, 3 -> 1
d : -228.0000, 3 -> 2
d : -158.0000, 0 -> 2
d : 236.0000, 0 -> 0
c : 904.0000, 1 -> 2
d : -551.0000, 1 -> 1
d : -506.0000, 2 -> 1
d : 899.0000, 2 -> 2
a : -931.0000, 3 -> 3
b : -908.0000, 3 -> 0
